0	4	2	1	2	257	1500	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	445	-1	140	-1	-1	278	56	228	10	0	0	0	14	19	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
86	"Đạt 240 điểm trong Devil Square!"	0	0																											
0	4	2	1	2	257	1500	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	15	-1	-1	240	-1	-1	17	0	167	129	0	0	0	14	14	2	-1	-1	-1	-1	-1	-1	-1	-1	-1					
87	"Hoàn thành Devil Square!"	0	0																											
0	4	2	1	2	257	1500	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	14	-1	-1	1	-1	-1	17	0	167	129	0	0	0	14	13	2	-1	-1	-1	-1	-1	-1	-1	-1	-1					
88	"Cuộc gọi từ Acheron"	0	0																											
0	8	2	1	1	300	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	417	91	30	208	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
89	"Người sống sót"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	6	-1	-1	-1	-1	-1	417	91	30	208	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
90	"Sức mạnh bí ẩn của Acheron, Nguyên Tố"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	12	200	1	-1	0	419	91	111	137	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
91	"Vật phẩm Errtel"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	586	-1	20	-1	-1	419	91	126	155	100000	0	0	12	221	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
92	"Tạo Errtel"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	12	145	1	-1	0	419	91	111	137	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
93	"Spirit Survivor Adniel"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	14	290	1	-1	0	417	91	41	215	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
94	"Bí mật của quái vật Acheron"	0	0																											
0	8	2	1	2	581	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	587	-1	20	-1	-1	419	91	115	130	100000	0	0	12	231	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
95	"Thay đổi đảo Acheron"	0	0																											
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	586	-1	30	-1	-1	419	91	126	155	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
96	"Người gác cổng Ubaid"	0	0																											
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	587	-1	30	-1	-1	419	91	115	130	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
97	"Khám phá manh mối mới"	0	0																											
0	8	2	1	2	581	300	399	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	588	-1	30	-1	-1	419	91	78	33	100000	0	0	14	290	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
98	"Lệnh tiêu diệt Devil Fairy (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	300	329	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	586	-1	50	-1	-1	419	91	126	155	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
99	"Lệnh tiêu diệt Elemental Beast (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	330	359	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	587	-1	50	-1	-1	419	91	115	130	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
100	"Lệnh tiêu diệt Elemental Knight (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	360	399	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	588	-1	50	-1	-1	419	91	78	33	200000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
101	"Tiêu diệt Ubaid Devil Fairy"	0	0																											
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	589	-1	30	-1	-1	423	91	155	188	100000	0	0	12	145	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
102	"Tiêu diệt Ubaid Elemental Beasts"	0	0																											
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	590	-1	30	-1	-1	423	91	206	176	100000	0	0	14	290	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
103	"Tấn công của Ubaid Elemental Knight"	0	0																											
0	8	2	1	2	581	400	459	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	591	-1	30	-1	-1	423	91	186	103	100000	0	0	12	288	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
104	"Lệnh tiêu diệt Ubaid Devil Fairy (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	400	419	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	589	-1	50	-1	-1	423	91	155	188	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
105	"Lệnh tiêu diệt Ubaid Elemental Beast (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	420	439	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	590	-1	50	-1	-1	423	91	206	176	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
106	"Lệnh tiêu diệt Ubaid Elemental Knight (Có thể lặp lại)"	0	0																											
0	8	2	1	2	581	440	459	-1	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	2	591	-1	50	-1	-1	423	91	186	103	300000	100000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
200	"Thương nhân lang thang Zyro (1)"	1	0																											
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	17	0	131	138	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
201	"Thương nhân lang thang Zyro (2)"	1	0																											
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	27	3	186	109	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
202	"Thương nhân lang thang Zyro (3)"	1	0																											
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	267	51	55	199	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
203	"Thương nhân lang thang Zyro (4)"	1	0																											
0	7	2	1	1	50	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	22	2	226	52	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
204	"Mở rộng kinh doanh với Bang hội Thương nhân"	1	0																											
0	7	2	1	2	568	50	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	14	164	1	40	200	37	4	115	28	0	0	0	14	163	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
205	"Vải ma thuật"	1	0																											
0	7	2	1	2	568	150	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	14	165	1	52	200	75	7	78	145	0	0	0	14	162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
206	"Vải Rune"	1	0																											
0	7	2	1	2	568	300	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	14	166	1	69	200	63	10	17	19	0	0	0	14	162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
207	"Xóa ký ức, lần đầu..(1)"	1	0																											
0	9	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	148	10	553	200	334	37	73	166	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
208	"Xóa ký ức, lần đầu..(2)"	1	0																											
0	9	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	156	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
209	"Xóa ký ức, lần hai..(1)"	1	0																											
0	10	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	149	10	557	500	278	56	218	178	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
210	"Xóa ký ức, lần hai..(2)"	1	0																											
0	10	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	157	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
211	"Xóa ký ức, lần ba..(1)"	1	0																											
0	11	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	150	10	549	200	140	33	195	194	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
212	"Xóa ký ức, lần ba..(2)"	1	0																											
0	11	2	1	2	257	410	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	151	1	562	200	287	57	83	116	0	0	0	13	158	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
213	"Cơ hội cuối..(1)"	1	0																											
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	148	20	553	200	334	37	73	166	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
214	"Cơ hội cuối..(2)"	1	0																											
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	149	20	557	500	278	56	218	178	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
215	"Cơ hội cuối..(3)"	1	0																											
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	150	20	549	200	140	33	195	194	0	1000000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
216	"Cơ hội cuối cùng..(4)"	1	0																											
0	12	2	1	2	257	450	1700	0	-1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
1	1	13	151	5	562	200	287	57	83	116	0	0	0	13	159	1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
217	"Yêu cầu từ Binh sĩ Shadow Phantom"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1		
1	5	-1	-1	-1	-1	-1	17	0	167	129	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
218	"Bắt đầu yêu cầu"	0	0																											
0	15	2	1	2	257	91	1700	0	-1	-1	-1	-1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1		
1	6	-1	-1	-1	-1	-1	17	0	167	129	50	50	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1					
219	"Chinh phục Ngục tối! (1)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
220	"Chinh phục Ngục tối! (1)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
221	"Chinh phục Ngục tối! (1)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
222	"Chinh phục Ngục tối! (1)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	10	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
223	"Chinh phục Ngục tối! (2)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
224	"Chinh phục Ngục tối! (2)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
225	"Chinh phục Ngục tối! (2)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
226	"Chinh phục Ngục tối! (2)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	11	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
227	"Chinh phục Ngục tối! (3)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
228	"Chinh phục Ngục tối! (3)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
229	"Chinh phục Ngục tối! (3)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
230	"Chinh phục Ngục tối! (3)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	7	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
231	"Chinh phục Ngục tối! (4)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
232	"Chinh phục Ngục tối! (4)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
233	"Chinh phục Ngục tối! (4)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
234	"Chinh phục Ngục tối! (4)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	9	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
235	"Chinh phục Ngục tối! (5)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
236	"Chinh phục Ngục tối! (5)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
237	"Chinh phục Ngục tối! (5)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
238	"Chinh phục Ngục tối! (5)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	8	40	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
239	"Chinh phục Ngục tối! (6)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	0	13	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
240	"Chinh phục Ngục tối! (6)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	5	5	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
241	"Chinh phục Ngục tối! (6)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	4	13	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
242	"Chinh phục Ngục tối! (6)"	0	0																											
0	15	2	1	1	91	91	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	2	1	109	235	0	0	0	5	16	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
243	"Nhiệm vụ Đoàn Trinh sát (1)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	34	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
244	"Nhiệm vụ Đoàn Trinh sát (1)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	35	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
245	"Nhiệm vụ Đoàn Trinh sát (1)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	36	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
246	"Nhiệm vụ Đoàn Trinh sát (1)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	10	41	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
247	"Nhiệm vụ Đoàn Trinh sát (2)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	34	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
248	"Nhiệm vụ Đoàn Trinh sát (2)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	35	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
249	"Nhiệm vụ Đoàn Trinh sát (2)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	36	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
250	"Nhiệm vụ Đoàn Trinh sát (2)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	11	41	7	-1	-1	-1	-1	-1	-1	-1	-1	-1					
251	"Nhiệm vụ Đoàn Trinh sát (3)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	34	7	9	34	7	-1	-1	-1	-1	-1	-1					
252	"Nhiệm vụ Đoàn Trinh sát (3)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	35	7	9	35	7	-1	-1	-1	-1	-1	-1					
253	"Nhiệm vụ Đoàn Trinh sát (3)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	36	7	9	36	7	-1	-1	-1	-1	-1	-1					
254	"Nhiệm vụ Đoàn Trinh sát (3)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	7	41	7	9	41	7	-1	-1	-1	-1	-1	-1					
255	"Nhiệm vụ Đoàn Trinh sát (4)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	34	7	2	6	4	-1	-1	-1	-1	-1	-1					
256	"Nhiệm vụ Đoàn Trinh sát (4)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	35	7	2	6	4	-1	-1	-1	-1	-1	-1					
257	"Nhiệm vụ Đoàn Trinh sát (4)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	36	7	2	6	4	-1	-1	-1	-1	-1	-1					
258	"Nhiệm vụ Đoàn Trinh sát (4)"	0	0																											
0	15	2	1	1	161	161	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	29	4	211	96	0	0	0	8	41	7	2	6	4	-1	-1	-1	-1	-1	-1					
259	"Chinh phục Atlans! (1)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
260	"Chinh phục Atlans! (1)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	35	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
261	"Chinh phục Atlans! (1)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	36	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
262	"Chinh phục Atlans! (1)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	10	41	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
263	"Chinh phục Atlans! (2)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	34	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
264	"Chinh phục Atlans! (2)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	35	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
265	"Chinh phục Atlans! (2)"	0	0																											
0	15	2	1	1	186	186	1700	0	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
1	8	-1	-1	80	-1	-1	49	7	23	44	0	0	0	11	36	8	-1	-1	-1	-1	-1	-1	-1	-1	-1					
266	"Chinh phục Atlans! (2)"	0	0																											
